121 days, 6:40:48.950000;33;660.524517298;2057.95004964;2050.21977425;2061.13055348;2042;-1.07256721048;
121 days, 6:41:11.850000;33;661.459416151;2057.94692039;2050.22484064;2061.11729145;2042;-0.925364774816;
121 days, 6:41:30.700000;33;659.45982933;2057.94274807;2050.21589994;2061.1166954;2043;-0.851763556985;
121 days, 6:41:49.600000;33;660.923793912;2057.92337656;2050.21828413;2061.10179424;2044;-0.704561121324;
121 days, 6:42:08.500000;33;662.45816648;2057.91085958;2050.20233989;2061.09806895;2044;-0.557358685662;
121 days, 6:42:27.350000;33;663.32295537;2057.9148829;2050.1935482;2061.07571721;2045;-0.41015625;
121 days, 6:42:46.250000;33;661.882013083;2057.90624022;2050.18892884;2061.06588244;2046;-0.262953814338;
121 days, 6:43:05.150000;33;641.790777445;2057.87867308;2050.17030239;2061.02892756;2047;-0.115751378676;
121 days, 6:43:24.900000;33;588.333755732;2057.85870552;2050.14795065;2061.01149321;2048;0.0314510569853;
121 days, 6:43:43.900000;33;587.059482932;2057.84976482;2050.13051629;2060.98511815;2049;0.252254710478;
121 days, 6:44:02.800000;33;591.652542353;2057.83963203;2050.11174083;2060.99718809;2050;0.39945714614;
121 days, 6:44:21.750000;33;649.794191122;2057.81459808;2050.08476973;2060.98929048;2051;0.620260799632;
121 days, 6:44:40.750000;33;662.813484669;2057.79001117;2050.07791519;2060.96723676;2052;0.841064453125;
121 days, 6:44:59.700000;33;662.350207567;2057.76050687;2050.06822944;2060.94294786;2053;0.988266888787;
121 days, 6:45:18.650000;33;661.565735936;2057.74396658;2050.04230142;2060.91701984;2055;1.20907054228;
121 days, 6:45:37.750000;33;661.311224103;2057.71803856;2050.02680421;2060.87425351;2056;1.42987419577;
121 days, 6:45:56.750000;33;660.780146718;2057.68436193;2050.00370741;2060.84921956;2057;1.65067784926;
121 days, 6:46:15.750000;33;660.310313106;2057.65575171;2049.97196794;2060.82567573;2058;1.87148150276;
121 days, 6:46:34.750000;33;659.866407514;2057.62445927;2049.94037747;2060.78633666;2059;2.09228515625;
121 days, 6:46:53.750000;33;659.293681383;2057.59271979;2049.91221428;2060.75876951;2060;2.31308880974;
121 days, 6:47:12.700000;33;658.347085118;2057.55919218;2049.89477992;2060.72032452;2061;2.60749368107;
121 days, 6:47:59.025000;33;658.026784658;2057.55352974;2049.86169934;2060.69678068;2062;2.82829733456;
121 days, 6:48:18.025000;33;657.456144691;2057.52909184;2049.83696342;2060.67442894;2063;3.04910098805;
121 days, 6:48:37.075000;33;656.91947937;2057.50048161;2049.80909824;2060.64611673;2064;3.26990464154;
121 days, 6:48:56.075000;33;656.387209892;2057.47663975;2049.78317022;2060.59336662;2065;3.56430951287;
121 days, 6:49:15.425000;33;655.984729528;2057.4209094;2049.74547029;2060.58129668;2066;3.78511316636;
121 days, 6:49:34.475000;33;655.4441154;2057.39945173;2049.7058332;2060.53853035;2067;4.00591681985;
121 days, 6:49:53.475000;33;654.925778508;2057.38127232;2049.68646169;2060.51111221;2068;4.22672047335;
121 days, 6:50:13.075000;33;654.394179583;2057.36249685;2049.65114594;2060.46953797;2069;4.37392290901;
121 days, 6:50:32.125000;33;654.080808163;2057.32628703;2049.63907599;2060.45687199;2070;4.52112534467;
121 days, 6:50:51.175000;33;653.770044446;2057.28694797;2049.62983727;2060.44122577;2071;4.66832778033;
121 days, 6:51:10.325000;33;653.549283743;2057.28173256;2049.61121082;2060.42483449;2071;4.74192899816;
121 days, 6:51:29.425000;33;653.341785073;2057.25625157;2049.59258437;2060.40844321;2071;4.88913143382;
121 days, 6:51:48.475000;33;653.159916401;2057.25431442;2049.59228635;2060.39905548;2072;4.96273265165;
121 days, 6:52:07.525000;33;652.993917465;2057.22942948;2049.57216978;2060.38042903;2072;5.03633386949;
121 days, 6:52:26.575000;33;652.854517102;2057.22868443;2049.59049821;2060.38013101;2072;5.10993508732;
121 days, 6:52:45.675000;33;652.740895748;2057.22898245;2049.57455397;2060.39562821;2072;5.10993508732;
121 days, 6:53:04.775000;33;652.692317963;2057.23747611;2049.57425594;2060.39011478;2072;5.18353630515;
121 days, 6:53:23.925000;33;652.761459351;2057.22615123;2049.55533147;2060.38475037;2072;5.18353630515;
121 days, 6:53:43.925000;33;652.73694694;2057.23688006;2049.57038164;2060.38057804;2072;5.18353630515;
121 days, 6:54:02.975000;33;652.672871947;2057.22719431;2049.56144094;2060.37983298;2072;5.18353630515;
121 days, 6:54:22.025000;33;652.692094445;2057.23598599;2049.55860972;2060.38892269;2072;5.18353630515;
121 days, 6:54:41.125000;33;652.675256133;2057.22793937;2049.55413938;2060.40471792;2072;5.18353630515;
121 days, 6:55:00.175000;33;652.936249971;2057.23464489;2049.56904054;2060.38981676;2072;5.18353630515;
121 days, 6:55:19.275000;33;653.021484613;2057.2373271;2049.58349466;2060.40456891;2071;5.18353630515;
121 days, 6:55:38.375000;33;653.144270182;2057.24298954;2049.58215356;2060.40561199;2071;5.18353630515;
121 days, 6:55:57.425000;33;653.257668018;2057.2501421;2049.58945513;2060.42259932;2071;5.10993508732;
121 days, 6:56:16.525000;33;653.352066875;2057.25058913;2049.57634211;2060.40605903;2071;5.10993508732;
121 days, 6:56:35.575000;33;653.180927038;2057.26727843;2049.59362745;2060.44927239;2070;5.10993508732;
121 days, 6:56:54.675000;33;653.439089656;2057.24090338;2049.60912466;2060.4416728;2070;5.10993508732;
121 days, 6:57:13.725000;33;653.612241149;2057.26504326;2049.61597919;2060.43243408;2070;5.18353630515;
121 days, 6:57:32.775000;33;653.706267476;2057.25610256;2049.60733652;2060.45076251;2070;5.25713752298;
121 days, 6:57:51.875000;33;653.127133846;2057.27145076;2049.61061478;2060.43347716;2070;5.25713752298;
121 days, 6:58:10.975000;33;652.629584074;2057.2693646;2049.61001873;2060.40948629;2070;5.33073874081;
121 days, 6:58:30.025000;33;653.670951724;2057.2707057;2049.59258437;2060.42453647;2070;5.33073874081;
121 days, 6:58:49.125000;33;653.309449553;2057.24954605;2049.59526658;2060.42811275;2070;5.33073874081;
121 days, 6:59:08.175000;33;653.320476413;2057.25833774;2049.57857728;2060.44584513;2070;5.40433995864;
121 days, 6:59:27.275000;33;653.379559517;2057.27830529;2049.59824681;2060.4197681;2070;5.40433995864;
121 days, 6:59:46.325000;33;653.247237206;2057.26698041;2049.60212111;2060.42766571;2070;5.47794117647;
121 days, 7:00:05.475000;33;653.12191844;2057.27756023;2049.58900809;2060.43496728;2070;5.5515423943;
121 days, 7:00:24.525000;33;653.005093336;2057.25505948;2049.58066344;2060.4121685;2070;5.62514361213;
121 days, 7:00:43.625000;33;652.541965246;2057.25371838;2049.58185554;2060.39339304;2070;5.69874482996;
121 days, 7:01:02.675000;33;652.42215991;2057.24671483;2049.5736599;2060.38892269;2071;5.77234604779;
121 days, 7:01:31.375000;33;652.326047421;2057.21780658;2049.55384135;2060.38460135;2071;5.84594726562;
121 days, 7:01:50.475000;33;652.391165495;2057.23360181;2049.55816269;2060.38430333;2071;5.84594726562;
121 days, 7:02:09.575000;33;652.669668198;2057.23032355;2049.55428839;2060.3762567;2071;5.77234604779;
121 days, 7:02:28.725000;33;652.413666248;2057.21959472;2049.54758286;2060.41008234;2071;5.77234604779;
121 days, 7:02:47.825000;33;652.056783438;2057.22346902;2049.56486821;2060.37074327;2071;5.69874482996;
121 days, 7:03:31;33;652.530714869;2057.22987652;2049.57827926;2060.40158868;2071;5.62514361213;
121 days, 7:03:50.050000;33;653.074979782;2057.25088716;2049.57157373;2060.40471792;2071;5.5515423943;
121 days, 7:04:10;33;652.934014797;2057.24179745;2049.58811402;2060.41023135;2070;5.5515423943;
121 days, 7:04:29.100000;33;652.969107032;2057.26474524;2049.58587885;2060.43034792;2070;5.40433995864;
121 days, 7:04:48.150000;33;653.178170323;2057.27502704;2049.6019721;2060.4211092;2070;5.33073874081;
121 days, 7:05:07.350000;33;653.392896056;2057.29529262;2049.6045053;2060.45120955;2069;5.18353630515;
121 days, 7:05:26.450000;33;653.655007482;2057.30646849;2049.62715507;2060.45910716;2069;5.10993508732;
121 days, 7:05:45.500000;33;653.970986605;2057.31764436;2049.6417582;2060.4801178;2068;4.96273265165;
121 days, 7:06:04.550000;33;654.16418016;2057.33090639;2049.65129495;2060.4968071;2068;4.88913143382;
121 days, 7:06:23.650000;33;654.42033112;2057.34848976;2049.6609807;2060.50753593;2067;4.74192899816;
121 days, 7:06:42.700000;33;654.685869813;2057.35638738;2049.69510436;2060.52988768;2067;4.5947265625;
121 days, 7:07:01.750000;33;654.985979199;2057.37009645;2049.70210791;2060.55283546;2066;4.44752412684;
121 days, 7:07:20.850000;33;655.192062259;2057.39542842;2049.72341657;2060.5558157;2066;4.30032169118;
121 days, 7:07:40;33;655.521824956;2057.42061138;2049.74636436;2060.5905354;2065;4.15311925551;
121 days, 7:07:59.050000;33;655.689537525;2057.42701888;2049.7687161;2060.59992313;2064;4.00591681985;
121 days, 7:08:18.100000;33;656.170621514;2057.44296312;2049.78942871;2060.6161654;2064;3.85871438419;
121 days, 7:08:37.150000;33;656.488239765;2057.46471882;2049.78227615;2060.65133214;2063;3.71151194853;
121 days, 7:08:56.200000;33;656.82888031;2057.47559667;2049.80060458;2060.65431237;2062;3.56430951287;
121 days, 7:09:15.200000;33;657.152757049;2057.48692155;2049.85007644;2060.68247557;2062;3.41710707721;
121 days, 7:09:34.300000;33;657.486617565;2057.53654242;2049.85424876;2060.69871783;2061;3.19630342371;
121 days, 7:09:53.300000;33;657.840073109;2057.56276846;2049.87972975;2060.75057387;2060;3.12270220588;
121 days, 7:10:12.350000;33;658.154934645;2057.56172538;2049.89746213;2060.73790789;2059;2.97549977022;
121 days, 7:10:31.350000;33;658.464580774;2057.59003758;2049.91191626;2060.77560782;2059;2.75469611673;
121 days, 7:10:50.350000;33;658.801048994;2057.61089921;2049.947083;2060.79110503;2058;2.60749368107;
121 days, 7:11:09.350000;33;659.119859338;2057.63429403;2049.96466637;2060.81196666;2057;2.4602912454;
121 days, 7:11:28.350000;33;659.446939826;2057.65470862;2049.98150468;2060.83327532;2056;2.23948759191;
121 days, 7:11:47.350000;33;659.831315279;2057.66096711;2049.99163747;2060.85681915;2056;2.09228515625;
121 days, 7:12:06.500000;33;660.183057189;2057.69822001;2050.02501607;2060.89228392;2055;1.94508272059;
121 days, 7:12:25.500000;33;660.529062152;2057.69971013;2050.03350973;2060.89317799;2054;1.7242790671;
121 days, 7:12:44.500000;33;660.8325243;2057.73621798;2050.05794764;2060.93281507;2053;1.57707663143;
121 days, 7:13:03.500000;33;661.259740591;2057.74053931;2050.0844717;2060.96738577;2053;1.35627297794;
121 days, 7:13:22.500000;33;661.620348692;2057.77332187;2050.11099577;2060.97751856;2052;1.20907054228;
121 days, 7:13:41.500000;33;662.029311061;2057.79582262;2050.12664199;2060.99376082;2051;0.988266888787;
121 days, 7:14:00.500000;33;661.858767271;2057.82666802;2050.13215542;2061.021626;2050;0.841064453125;
121 days, 7:14:21.100000;33;662.521496415;2057.86034465;2050.16136169;2061.04978919;2049;0.620260799632;
121 days, 7:14:40.150000;33;662.991777062;2057.87584186;2050.16985536;2061.07452512;2048;0.473058363971;
121 days, 7:14:59.150000;33;663.68855536;2057.88761377;2050.20472407;2061.07750535;2047;0.252254710478;
121 days, 7:15:18.100000;33;664.021968842;2057.92441964;2050.22975802;2061.10373139;2047;0.105052274816;
121 days, 7:15:37.050000;33;664.26075995;2057.94543028;2050.25449395;2061.14381552;2046;-0.115751378676;
121 days, 7:15:56.050000;33;663.492679596;2057.96062946;2050.27863383;2061.16512418;2045;-0.262953814338;
121 days, 7:16:15;33;663.555189967;2057.96658993;2050.30679703;2061.18494272;2044;-0.483757467831;
121 days, 7:16:34;33;663.769990206;2057.99564719;2050.31991005;2061.2077415;2043;-0.630959903493;
